Time,7TBSP,7TBCV,7TA,7TBPV,7P,7S
1/9/2021 08:06:48.025,60,9.52,60.4,60.41,0.11,60.05
1/9/2021 08:09:42.950,60,8.43,60.4,60.41,0.11,60.05
1/9/2021 08:11:45.512,60,9.58,60.4,60.41,0.11,60.05
1/9/2021 08:12:30.731,60,7.8,60.4,60.41,0.11,60.05
1/9/2021 08:13:19.972,60,9.06,60.4,60.41,0.11,60.05
1/9/2021 08:18:06.349,60,7.94,60.4,60.41,0.11,60.05
1/9/2021 08:18:59.630,60,9.08,60.4,60.41,0.11,60.05
1/9/2021 08:20:48.147,60,7.82,60.4,60.41,0.11,60.05
1/9/2021 08:21:49.457,60,9.2,60.4,60.41,0.11,60.05
1/9/2021 08:23:46.028,60,8.07,60.4,60.41,0.11,60.05
1/9/2021 08:24:39.540,60,9.3,60.4,60.41,0.11,60.05
1/9/2021 08:26:13.522,61.65,9.3,60.4,60.41,0.11,60.05
1/9/2021 08:26:14.528,61.65,9.3,60.4,61.66,0.11,60.05
1/9/2021 08:26:21.564,60.5,4.9,60.4,61.66,0.11,60.05
1/9/2021 08:27:30.137,60.5,7.74,60.4,60.39,0.11,60.05
1/9/2021 08:35:09.464,60.5,9.2,60.4,60.39,0.11,60.05
1/9/2021 08:38:52.461,59,9.2,60.4,60.39,0.11,60.05
1/9/2021 08:38:58.462,59,12.32,60.4,60.39,0.11,60.05
1/9/2021 08:39:04.476,59,0,60.4,60.39,0.11,60.05
1/9/2021 08:49:59.845,59,0,60.4,59.39,0.11,60.05
1/9/2021 11:00:21.125,45,29.91,60.4,59.39,0.11,60.05
1/9/2021 11:01:25.086,45,26.62,60.4,59.39,0.11,60.05
1/9/2021 11:03:08.083,45,26.62,60.4,55.07,0.11,60.05
1/9/2021 11:03:15.085,45,28.78,60.4,55.07,0.11,60.05
1/9/2021 11:05:26.086,45,28.78,60.4,53.08,0.11,60.05
1/9/2021 11:08:17.095,45,28.78,60.4,51.05,0.11,60.05
1/9/2021 11:08:52.208,45,28.78,59.25,51.05,0.11,60.05
1/9/2021 11:11:17.891,45,28.78,59.25,49.36,0.11,60.05
1/9/2021 11:14:05.735,45,28.78,59.25,48.04,0.11,60.05
1/9/2021 11:14:26.832,45,28.78,58.18,48.04,0.11,60.05
1/9/2021 11:17:11.654,45,28.78,58.18,46.96,0.11,60.05
1/9/2021 11:17:23.712,45,27.27,58.18,46.96,0.11,60.05
1/9/2021 11:20:08.603,46.06,27.27,58.18,46.96,0.11,60.05
1/9/2021 11:20:11.603,46.06,0,58.18,46.96,0.11,60.05
1/9/2021 11:20:13.603,46.06,0,56.83,46.96,0.11,60.05
1/9/2021 11:20:14.603,8,0,56.83,46.96,0.11,60.05
1/9/2021 11:20:55.598,8,33.14,56.83,46.96,0.11,60.05
1/9/2021 11:21:41.598,8,33.14,56.83,55.44,0.11,60.05
1/9/2021 11:22:36.599,55,33.14,56.83,55.44,0.11,60.05
1/9/2021 11:23:04.662,55,21.72,56.83,55.44,0.11,60.05
1/9/2021 11:25:38.671,0,50,56.83,55.44,0.11,60.05
1/9/2021 11:25:42.692,0,50,56.83,57.78,0.11,60.05
1/9/2021 11:25:54.236,55,11.13,56.83,57.78,0.11,60.05
1/9/2021 11:26:39.106,55,7.09,56.83,55.5,0.11,60.05
1/9/2021 11:28:00.691,56.18,7.09,56.83,55.5,0.11,60.05
1/9/2021 11:28:06.726,55,7.09,56.83,55.5,0.11,60.05
1/9/2021 11:28:32.608,55,11.77,56.83,55.5,0.11,60.05
1/9/2021 11:28:35.622,56.3,11.77,56.83,55.5,0.11,60.05
1/9/2021 11:28:44.107,56.3,14.61,56.83,55.5,0.11,60.05
1/9/2021 11:29:08.180,56.3,14.61,56.83,56.55,0.11,60.05
1/9/2021 11:30:32.624,56.3,14.61,56.83,56.55,0.11,60.05
1/9/2021 11:30:35.639,56.3,14.61,56.83,56.55,0.11,39.99
1/9/2021 11:30:48.706,56.3,12.42,56.83,55.14,0.11,39.99
1/9/2021 11:34:19.766,56.3,10.63,56.83,55.14,0.11,39.99
1/9/2021 11:36:15.345,56.3,10.63,56.83,53.84,0.11,39.99
1/9/2021 11:36:22.373,56.3,9.12,56.83,53.84,0.11,39.99
1/9/2021 11:39:15.227,56.3,8.11,56.83,53.84,0.11,39.99
1/9/2021 11:45:38.188,56.3,8.11,55.8,53.84,0.11,39.99
1/9/2021 11:53:55.765,56.3,7.02,55.8,53.84,0.11,39.99
1/9/2021 12:08:11.188,56.3,5.82,55.8,53.84,0.11,39.99
1/9/2021 12:21:53.373,56.3,4.76,55.8,53.84,0.11,39.99
1/9/2021 12:39:21.668,56.3,3.61,55.8,53.84,0.11,39.99
1/9/2021 12:52:34.653,56.3,3.61,55.8,53.84,1.5,39.99
1/9/2021 12:54:58.150,50,3.61,55.8,53.84,1.5,39.99
1/9/2021 12:55:16.158,50,14.04,55.8,53.84,1.5,39.99
1/9/2021 12:55:22.199,50,14.04,55.8,53.84,1.5,39.99
1/9/2021 12:55:36.004,50,14.04,55.8,53.84,1.5,60.04
1/9/2021 13:01:55.393,50,14.04,55.8,52.67,1.5,60.04
1/9/2021 13:07:44.161,50,14.04,55.8,51.44,1.5,60.04
1/9/2021 13:13:30.239,50,14.04,54.79,51.44,1.5,60.04
1/9/2021 13:16:16.667,50,14.04,54.79,50.33,1.5,60.04
1/9/2021 13:17:27.167,50,15.55,54.79,50.33,1.5,60.04
1/9/2021 13:23:41.759,50,14.34,54.79,50.33,1.5,60.04
1/9/2021 13:24:20.951,50,14.34,54.79,49.22,1.5,60.04
1/9/2021 13:27:29.818,50,14.34,53.59,49.22,1.5,60.04
1/9/2021 13:30:14.418,50,13.13,53.59,49.22,1.5,60.04
1/9/2021 13:35:48.367,50,11.45,53.59,48.19,1.5,60.04
1/9/2021 13:38:55.285,50,10.39,53.59,48.19,1.5,60.04
1/9/2021 13:38:57.294,50,10.39,52.55,48.19,1.5,60.04
1/9/2021 13:41:48.180,50,9.18,52.55,48.19,1.5,60.04
1/9/2021 13:44:28.890,50,7.71,52.55,48.19,1.5,60.04
1/9/2021 13:50:20.686,50,7.71,51.52,48.19,1.5,60.04
1/9/2021 14:18:06.200,50,7.71,50.5,48.19,1.5,60.04
1/9/2021 14:43:41.759,40,7.71,50.5,48.19,1.5,60.04
1/9/2021 14:43:55.823,40,27.59,50.5,48.19,1.5,60.04
1/9/2021 14:44:42.316,40,24.61,50.5,48.19,1.5,60.04
1/9/2021 14:46:25.533,40,24.61,50.5,46.66,1.5,60.04
1/9/2021 14:46:58.716,40,26.19,50.5,46.66,1.5,60.04
1/9/2021 14:49:15.315,40,26.19,50.5,45.08,1.5,60.04
1/9/2021 14:52:37.250,40,26.19,50.5,43.51,1.5,60.04
1/9/2021 14:55:28.031,40,26.19,49.44,43.51,1.5,60.04
1/9/2021 14:57:53.723,40,26.19,49.44,41.8,1.5,60.04
1/9/2021 15:00:56.589,40,24.8,49.44,41.8,1.5,60.04
1/9/2021 15:03:43.336,40,24.8,48.23,41.8,1.5,60.04
1/9/2021 15:03:47.351,40,24.8,48.23,40.5,1.5,60.04
1/9/2021 15:06:42.237,40,23.42,48.23,40.5,1.5,60.04
1/9/2021 15:11:49.729,40,23.42,46.95,40.5,1.5,60.04
1/9/2021 15:12:09.229,40,23.42,46.95,39.45,1.5,60.04
1/9/2021 15:12:11.782,40,21.8,46.95,39.45,1.5,60.04
1/9/2021 15:15:02.573,40,20.77,46.95,39.45,1.5,60.04
1/9/2021 15:18:01.414,40,19.75,46.95,39.45,1.5,60.04
1/9/2021 15:20:42.234,40,19.75,45.69,39.45,1.5,60.04
1/9/2021 15:23:46.032,40,17.94,45.69,39.45,1.5,60.04
1/9/2021 15:26:37.861,40,16.94,45.69,39.45,1.5,60.04
1/9/2021 15:32:04.445,40,16.94,44.46,39.45,1.5,60.04
1/9/2021 15:32:12.485,40,15.25,44.46,39.45,1.5,60.04
1/9/2021 15:37:49.062,40,13.34,44.46,39.45,1.5,60.04
1/9/2021 15:43:35.747,40,11.67,44.46,39.45,1.5,60.04
1/9/2021 15:49:16.322,40,9.84,44.46,39.45,1.5,60.04
1/9/2021 15:54:22.793,40,9.84,44.46,38.42,1.5,60.04
1/9/2021 15:54:49.752,40,7.9,44.46,38.42,1.5,60.04
1/9/2021 16:00:27.539,40,7.9,43.46,38.42,1.5,60.04
1/9/2021 16:05:54.108,40,7.9,43.46,39.44,1.5,60.04
1/9/2021 16:08:05.760,40,6.86,43.46,39.44,1.5,60.04
1/9/2021 16:28:32.769,40,6.86,42.4,39.44,1.5,60.04
1/9/2021 16:56:48.286,35,6.86,42.4,39.44,1.5,60.04
1/9/2021 16:57:03.332,35,18.48,42.4,39.44,1.5,60.04
1/9/2021 16:58:29.281,30,18.48,42.4,39.44,1.5,60.04
1/9/2021 16:59:57.288,30,18.48,42.4,38.19,1.5,60.04
1/9/2021 17:00:03.288,30,29.7,42.4,38.19,1.5,60.04
1/9/2021 17:02:43.988,30,31.16,42.4,38.19,1.5,60.04
1/9/2021 17:02:49.007,30,31.16,42.4,36.8,1.5,60.04
1/9/2021 17:03:25.290,25,31.16,42.4,36.8,1.5,60.04
1/9/2021 17:03:36.290,25,42.79,42.4,36.8,1.5,60.04
1/9/2021 17:05:40.286,25,42.79,42.4,34.34,1.5,60.04
1/9/2021 17:08:18.656,25,42.79,41.24,34.34,1.5,60.04
1/9/2021 17:08:32.792,25,42.79,41.24,32.29,1.5,60.04
1/9/2021 17:11:19.546,25,44.24,41.24,32.29,1.5,60.04
1/9/2021 17:11:20.558,25,44.24,41.24,30.86,1.5,60.04
1/9/2021 17:14:04.354,25,44.24,41.24,29.55,1.5,60.04
1/9/2021 17:16:50.292,25,44.24,41.24,28.54,1.5,60.04
1/9/2021 17:17:03.297,25,44.24,39.8,28.54,1.5,60.04
1/9/2021 17:22:18.834,25,44.24,39.8,26.98,1.5,60.04
1/9/2021 17:22:39.945,25,44.24,38.61,26.98,1.5,60.04
1/9/2021 17:28:03.558,25,44.24,37.44,26.98,1.5,60.04
1/9/2021 17:28:23.672,25,44.24,37.44,25.98,1.5,60.04
1/9/2021 17:33:59.384,25,44.24,36.19,25.98,1.5,60.04
1/9/2021 17:36:28.035,25,42.88,36.19,24.94,1.5,60.04
1/9/2021 17:39:42.115,25,42.88,35.03,24.94,1.5,60.04
1/9/2021 17:42:29.969,25,41.69,35.03,24.94,1.5,60.04
1/9/2021 17:44:45.813,20,50,35.03,24.94,1.5,60.04
1/9/2021 17:45:11.812,20,50,34.02,24.94,1.5,60.04
1/9/2021 17:48:06.663,20,50,34.02,23.52,1.5,60.04
1/9/2021 17:51:03.356,20,50,32.98,23.52,1.5,60.04
1/9/2021 17:52:08.395,22.93,50,32.98,23.52,1.5,60.04
1/9/2021 17:52:11.413,22.93,0,32.98,23.52,1.5,60.04
1/9/2021 17:52:39.337,19,0,32.98,23.52,1.5,60.04
1/9/2021 17:53:53.965,19,12.46,32.98,23.52,1.5,60.04
1/9/2021 17:56:27.318,19,12.46,32.98,24.79,1.5,60.04
1/9/2021 17:56:42.351,19,17.2,32.98,24.79,1.5,60.04
1/9/2021 17:59:05.361,25.1,17.2,32.98,24.79,1.5,60.04
1/9/2021 17:59:17.421,25.1,34.47,32.98,24.79,1.5,60.04
1/9/2021 17:59:18.426,20,34.47,32.98,24.79,1.5,60.04
1/9/2021 17:59:26.209,20,34.47,31.6,24.79,1.5,60.04
1/9/2021 17:59:33.320,20,31.1,31.6,24.79,1.5,60.04
1/9/2021 17:59:52.339,20,29.24,31.6,23.47,1.5,60.04
1/9/2021 18:01:32.579,20,32.37,31.6,23.47,1.5,60.04
1/9/2021 18:07:31.662,20,32.37,31.6,22.21,1.5,60.04
1/9/2021 18:07:54.824,20,32.37,30.49,22.21,1.5,60.04
1/9/2021 18:12:51.328,20,31.29,30.49,22.21,1.5,60.04
1/9/2021 18:13:31.510,20,31.29,30.49,21.02,1.5,60.04
1/9/2021 18:16:27.426,20,31.29,29.21,21.02,1.5,60.04
1/9/2021 18:19:18.333,20,30.01,29.21,21.02,1.5,60.04
1/9/2021 18:22:02.885,20,30.01,29.21,19.72,1.5,60.04
1/9/2021 18:24:44.035,20,28.42,29.21,19.72,1.5,60.04
1/9/2021 18:24:52.074,20,28.42,27.95,19.72,1.5,60.04
1/9/2021 18:30:10.837,20,26.85,27.95,19.72,1.5,60.04
1/9/2021 18:33:29.838,20,26.85,26.7,19.72,1.5,60.04
1/9/2021 18:36:19.963,20,25.26,26.7,19.72,1.5,60.04
1/9/2021 18:39:10.622,20,24.23,26.7,19.72,1.5,60.04
1/9/2021 18:39:46.338,18,24.23,26.7,19.72,1.5,60.04
1/9/2021 18:40:05.907,18,28.72,26.7,19.72,1.5,60.04
1/9/2021 18:41:53.452,18,28.72,25.59,19.72,1.5,60.04
1/9/2021 18:41:56.463,18,28.72,25.59,18.33,1.5,60.04
1/9/2021 18:44:50.378,18,27.3,25.59,18.33,1.5,60.04
1/9/2021 18:48:15.440,15,33.33,25.59,18.33,1.5,60.04
1/9/2021 18:50:21.639,15,33.33,25.59,16.76,1.5,60.04
1/9/2021 18:50:28.156,15,33.33,24.54,16.76,1.5,60.04
1/9/2021 18:50:32.177,15,32.19,24.54,16.76,1.5,60.04
1/9/2021 18:53:04.481,13,32.19,24.54,16.76,1.5,60.04
1/9/2021 18:53:12.347,13,36.05,24.54,16.76,1.5,60.04
1/9/2021 18:56:01.941,13,36.05,24.54,14.67,1.5,60.04
1/9/2021 18:56:08.987,13,34.05,24.54,14.67,1.5,60.04
1/9/2021 18:56:50.455,14.36,34.05,24.54,14.67,1.5,60.04
1/9/2021 18:57:36.438,14.36,34.05,24.54,13.22,1.5,60.04
1/9/2021 18:58:32.733,14.36,44.04,24.54,13.22,1.5,60.04
1/9/2021 18:58:55.872,14.36,44.04,23.39,13.22,1.5,60.04
1/9/2021 18:58:56.882,14.36,0,23.39,13.22,1.5,60.04
1/9/2021 18:59:06.929,14.36,100,23.39,13.22,1.5,60.04
1/9/2021 19:01:45.855,17.18,100,23.39,17.18,1.5,60.04
1/9/2021 19:03:06.960,17.18,0,23.39,17.18,1.5,60.04
1/9/2021 19:03:28.850,24,0,23.39,17.18,1.5,60.04
1/9/2021 19:03:31.849,24,14.64,23.39,17.18,1.5,60.04
1/9/2021 19:03:46.915,17.18,14.64,23.39,17.18,1.5,60.04
1/9/2021 19:03:53.949,21,14.64,23.39,17.18,1.5,60.04
1/9/2021 19:04:41.445,21,8.52,23.39,17.18,1.5,60.04
1/9/2021 19:07:21.545,21,8.52,22.3,17.18,1.5,60.04
1/9/2021 19:08:05.857,21,6.07,22.3,19.58,1.5,60.04
1/9/2021 19:09:58.374,21,9.69,22.3,19.58,1.5,60.04
1/9/2021 19:11:49.937,21,7.51,22.3,19.58,1.5,60.04
1/9/2021 19:13:09.373,21,9.34,22.3,19.58,1.5,60.04
1/9/2021 19:13:21.937,19.18,9.34,22.3,19.58,1.5,60.04
1/9/2021 19:13:38.519,19.18,13.49,22.3,19.58,1.5,60.04
1/9/2021 19:14:25.859,19.18,5.98,22.3,22.59,1.5,60.04
1/9/2021 19:16:01.361,19.18,7.31,22.3,22.59,1.5,60.04
1/9/2021 19:16:15.361,19.18,5.59,22.3,22.59,1.5,60.04
1/9/2021 19:17:41.862,19.18,9.6,22.3,20.83,1.5,60.04
1/9/2021 19:19:51.363,19.18,7.43,22.3,20.83,1.5,60.04
1/9/2021 19:27:38.439,21.72,7.43,22.3,20.83,1.5,60.04
1/9/2021 19:27:40.450,21.72,0,22.3,20.83,1.5,60.04
1/9/2021 19:27:44.469,20,0,22.3,20.83,1.5,60.04
1/9/2021 19:29:51.663,20,0,22.3,21.86,1.5,60.04
1/9/2021 19:30:10.758,20,4.75,22.3,21.86,1.5,60.04
1/9/2021 19:32:56.647,20,6.17,22.3,21.86,1.5,60.04
1/9/2021 19:35:49.571,20,7.47,22.3,21.86,1.5,60.04
1/9/2021 19:38:19.376,20,8.85,22.3,21.86,1.5,60.04
1/9/2021 19:40:19.999,20,10.96,22.3,21.86,1.5,60.04
1/9/2021 19:41:38.403,22.01,10.96,22.3,21.86,1.5,60.04
1/9/2021 19:41:45.458,20,10.96,22.3,21.86,1.5,60.04
1/9/2021 19:41:54.503,20,23.83,22.3,21.86,1.5,60.04
1/9/2021 19:44:15.649,20,23.83,22.3,20.45,1.5,60.04
1/9/2021 19:44:20.259,20,20.85,22.3,20.45,1.5,60.04
1/9/2021 19:47:08.151,20,19.07,22.3,20.45,1.5,60.04
1/9/2021 19:49:44.880,20,19.07,22.3,19.07,1.5,60.04
1/9/2021 19:49:52.879,20,17.5,22.3,19.07,1.5,60.04
1/9/2021 19:52:43.933,20,16.08,22.3,19.07,1.5,60.04
1/9/2021 19:55:37.883,20,14.63,22.3,19.07,1.5,60.04
1/9/2021 19:58:07.654,20,13.56,22.3,19.07,1.5,60.04
1/9/2021 20:00:53.548,20,12.06,22.3,19.07,1.5,60.04
1/9/2021 20:03:26.407,20,12.06,22.3,17.95,1.5,60.04
1/9/2021 20:04:06.579,20,10.41,22.3,17.95,1.5,60.04
1/9/2021 20:06:56.468,20,8.35,22.3,17.95,1.5,60.04
1/9/2021 20:09:44.418,20,8.35,21.24,17.95,1.5,60.04
1/9/2021 20:17:58.421,20,8.35,21.24,19.07,1.5,60.04
1/9/2021 20:32:58.928,20,8.35,21.24,20.07,1.5,60.04
1/10/2021 00:04:02.543,20,9.6,21.24,20.07,1.5,60.04
1/10/2021 00:07:00.359,20,8.58,21.24,20.07,1.5,60.04
1/10/2021 05:36:47.341,20,9.65,21.24,20.07,1.5,60.04
1/10/2021 05:37:38.596,20,8.65,21.24,20.07,1.5,60.04
1/10/2021 05:58:52.785,20,9.66,21.24,20.07,1.5,60.04
1/10/2021 09:43:28.114,20,8.65,21.24,20.07,1.5,60.04
1/10/2021 09:47:30.407,20,8.65,21.24,20.07,1.5,0
1/10/2021 09:48:06.505,20,8.65,20.03,20.07,1.5,0
1/10/2021 09:50:57.408,20,8.65,18.81,20.07,1.5,0
1/10/2021 09:51:06.427,20,8.65,18.81,20.07,0.36,0
1/10/2021 09:53:46.195,20,8.65,16.6,20.07,0.36,0
1/10/2021 09:56:16.962,20,8.65,16.6,20.07,0.36,21.62
1/10/2021 09:56:21.991,20,8.65,16.6,20.07,0.36,60.04
1/10/2021 09:58:01.487,20,8.65,15.58,20.07,0.36,60.04
1/10/2021 10:00:43.513,80,0,15.58,20.07,0.36,60.04
1/10/2021 10:00:55.411,25,0,15.58,20.07,0.36,60.04
1/10/2021 10:02:26.775,25,7.75,15.58,22.18,0.36,60.04
1/10/2021 10:03:17.916,25,7.75,15.58,19.78,0.36,60.04
1/10/2021 10:03:20.533,19.78,7.75,15.58,19.78,0.36,60.04
1/10/2021 10:04:17.290,19.78,7.75,15.58,25.17,0.36,60.04
1/10/2021 10:05:01.524,30,7.75,15.58,25.17,0.36,60.04
1/10/2021 10:05:09.565,30,26.58,15.58,25.17,0.36,60.04
1/10/2021 10:05:16.597,30,26.58,7.42,25.17,0.36,60.04
1/10/2021 10:07:38.810,30,26.58,7.42,29.16,0.36,60.04
1/10/2021 10:07:54.917,30,16.97,7.42,29.16,0.36,60.04
1/10/2021 10:09:01.721,30,16.97,8.79,29.16,0.36,60.04
1/10/2021 10:10:29.418,30,11.92,8.79,31.56,0.36,60.04
1/10/2021 10:10:56.267,30,10.51,10.25,31.56,0.36,60.04
1/10/2021 10:12:14.678,30,11.73,10.25,31.56,0.36,60.04
1/10/2021 10:12:54.922,30,11.73,10.25,33.21,0.36,60.04
1/10/2021 10:12:55.922,30,7.15,10.25,33.21,0.36,60.04
1/10/2021 10:13:45.096,30,11.59,12.48,31.01,0.36,60.04
1/10/2021 10:14:24.285,30,11.59,12.48,33.52,0.36,60.04
1/10/2021 10:14:27.289,30,5.78,12.48,33.52,0.36,60.04
1/10/2021 10:16:02.720,30,5.78,12.48,30.99,0.36,60.04
1/10/2021 10:16:06.735,30,5.78,14.27,30.99,0.36,60.04
1/10/2021 10:16:35.930,30,10.11,14.27,30.99,0.36,60.04
1/10/2021 10:17:03.918,30,10.11,14.27,33.39,0.36,60.04
1/10/2021 10:17:05.917,30,5.07,14.27,33.39,0.36,60.04
1/10/2021 10:18:48.917,30,5.07,14.27,30.82,0.36,60.04
1/10/2021 10:18:54.929,30,5.07,16.15,30.82,0.36,60.04
1/10/2021 10:19:25.919,30,9.52,16.15,30.82,0.36,60.04
1/10/2021 10:20:44.157,30,6.43,16.15,32.23,0.36,60.04
1/10/2021 10:21:50.483,30,6.43,17.93,32.23,0.36,60.04
1/10/2021 10:22:10.420,30,6.43,17.93,30.73,0.36,60.04
1/10/2021 10:22:15.419,30,9.33,17.93,30.73,0.36,60.04
1/10/2021 10:23:34.426,30,9.33,17.93,32.24,0.36,60.04
1/10/2021 10:23:35.016,30,5.71,17.93,32.24,0.36,60.04
1/10/2021 10:24:20.233,30,5.71,19.25,32.24,0.36,60.04
1/10/2021 10:24:39.427,20,5.71,19.25,32.24,0.36,60.04
1/10/2021 10:24:47.427,20,33.87,19.25,32.24,0.36,60.04
1/10/2021 10:25:05.448,20,35.94,19.25,32.24,0.36,60.04
1/10/2021 10:26:45.962,20,34.61,19.25,32.24,0.36,60.04
1/10/2021 10:27:29.181,20,34.61,20.72,32.24,0.36,60.04
1/10/2021 10:27:52.281,20,34.61,20.72,28.42,0.36,60.04
1/10/2021 10:28:07.429,20,35.7,20.72,28.42,0.36,60.04
1/10/2021 10:30:20.038,20,35.7,21.81,28.42,0.36,60.04
1/10/2021 10:30:37.112,20,35.7,21.81,26.41,0.36,60.04
1/10/2021 10:32:46.781,20,35.7,21.81,25.08,0.36,60.04
1/10/2021 10:36:18.928,20,34.06,21.81,23.09,0.36,60.04
1/10/2021 10:36:21.933,20,34.06,23.1,23.09,0.36,60.04
1/10/2021 10:38:46.568,20,34.06,23.1,22.02,0.36,60.04
1/10/2021 10:39:07.668,20,32.83,23.1,22.02,0.36,60.04
1/10/2021 10:41:52.496,20,31.18,23.1,20.71,0.36,60.04
1/10/2021 10:44:34.328,20,29.39,23.1,20.71,0.36,60.04
1/10/2021 10:44:55.440,20,29.39,23.1,19.67,0.36,60.04
1/10/2021 10:47:39.261,20,26.89,23.1,19.67,0.36,60.04
1/10/2021 10:50:30.136,20,24.75,23.1,18.28,0.36,60.04
1/10/2021 10:53:08.942,20,22.93,23.1,18.28,0.36,60.04
1/10/2021 10:55:53.696,20,22.93,21.89,18.28,0.36,60.04
1/10/2021 10:56:13.801,20,20.64,21.89,18.28,0.36,60.04
1/10/2021 10:59:02.639,20,18.48,21.89,18.28,0.36,60.04
1/10/2021 11:01:46.447,20,18.48,21.89,17.16,0.36,60.04
1/10/2021 11:01:51.447,20,16.49,21.89,17.16,0.36,60.04
1/10/2021 11:04:31.949,20,14.83,21.89,17.16,0.36,60.04
1/10/2021 11:04:39.949,20,14.83,20.75,17.16,0.36,60.04
1/10/2021 11:07:28.084,20,12.86,20.75,17.16,0.36,60.04
1/10/2021 11:10:20.977,20,11.11,20.75,17.16,0.36,60.04
1/10/2021 11:13:09.848,20,9.52,20.75,17.16,0.36,60.04
1/10/2021 11:15:59.709,20,8.05,19.66,17.16,0.36,60.04
1/10/2021 11:18:49.560,20,6.76,19.66,17.16,0.36,60.04
1/10/2021 11:24:32.459,20,4.74,19.66,17.16,0.36,60.04
1/10/2021 11:29:59.982,20,3.27,19.66,17.16,0.36,60.04
1/10/2021 11:30:11.962,20,3.27,19.66,18.32,0.36,60.04
1/10/2021 11:35:20.624,20,2.04,19.66,18.32,0.36,60.04
1/10/2021 11:44:03.298,20,0.8,19.66,18.32,0.36,60.04
1/10/2021 11:49:39.067,20,0.8,19.66,19.33,0.36,60.04
1/10/2021 12:14:55.034,20,0.8,19.66,20.42,0.36,60.04
1/10/2021 12:15:19.160,20,2.03,19.66,20.42,0.36,60.04
1/10/2021 12:21:06.989,20,3.1,19.66,20.42,0.36,60.04
1/10/2021 12:26:47.653,20,4.48,19.66,20.42,0.36,60.04
1/10/2021 12:32:21.569,20,6.11,19.66,20.42,0.36,60.04
1/10/2021 12:35:03.498,20,6.11,20.67,20.42,0.36,60.04
1/10/2021 12:37:58.318,20,7.93,20.67,20.42,0.36,60.04
1/10/2021 12:41:01.268,20,9.05,20.67,20.42,0.36,60.04
1/10/2021 12:46:38.015,20,10.09,20.67,20.42,0.36,60.04
1/10/2021 12:49:31.005,20,11.78,20.67,20.42,0.36,60.04
1/10/2021 12:54:39.604,20,13.29,20.67,20.42,0.36,60.04
1/10/2021 13:00:17.401,20,14.44,20.67,20.42,0.36,60.04
1/10/2021 13:06:12.212,20,15.51,20.67,20.42,0.36,60.04
1/10/2021 13:17:02.759,20,16.54,20.67,20.42,0.36,60.04
1/10/2021 13:42:53.086,20,16.54,20.67,19.4,0.36,60.04
1/10/2021 13:56:37.542,20,15.48,20.67,19.4,0.36,60.04
1/10/2021 14:01:09.044,20,15.48,20.67,19.4,0.36,0
1/10/2021 14:03:08.574,20,15.48,20.67,19.4,1.37,0
1/10/2021 14:10:25.155,20,0,20.67,19.4,1.37,0
1/10/2021 14:10:33.050,20,50,20.67,19.4,1.37,0
1/10/2021 14:11:11.151,18.69,50,20.67,19.4,1.37,0
1/10/2021 14:28:30.740,19.76,50,20.67,19.4,1.37,0
1/10/2021 14:37:09.483,19.76,50,20.67,19.4,0.36,0
1/10/2021 14:39:52.354,19.76,50,17.46,19.4,0.36,0
1/10/2021 14:59:37.700,19.76,50,18.9,19.4,0.36,0
1/10/2021 15:44:46.743,19.76,50,18.9,20.42,0.36,0
1/10/2021 16:16:06.747,19.76,50,19.91,20.42,0.36,0
1/10/2021 16:29:16.825,20.77,50,19.91,20.42,0.36,0
1/10/2021 17:52:21.285,20.77,50,20.92,20.42,0.36,0
1/10/2021 21:27:45.002,20.77,50,19.23,20.42,0.36,0
1/10/2021 21:30:36.864,20.77,50,19.23,20.42,-0.71,0
1/10/2021 21:33:17.663,20.77,50,18.17,20.42,-0.71,0
1/10/2021 22:31:56.021,20.77,50,19.18,20.42,-0.71,0
1/11/2021 00:21:01.092,19.76,50,19.18,20.42,-0.71,0
1/11/2021 01:07:36.772,19.76,50,20.22,20.42,-0.71,0
1/11/2021 06:34:55.680,19.76,50,20.22,20.42,-0.71,6.62
1/11/2021 06:37:03.661,19.76,50,20.22,20.42,-0.71,60.06
1/11/2021 07:32:42.690,19.76,50,20.22,19.42,-0.71,60.06
1/11/2021 08:53:07.887,19.76,50,18.58,19.42,-0.71,60.06
1/11/2021 08:54:54.361,18.56,50,18.58,19.42,-0.71,60.06
1/11/2021 08:55:49.470,18.56,50,16.78,19.42,-0.71,60.06
1/11/2021 09:00:50.990,18.56,50,16.78,18.39,-0.71,60.06
1/11/2021 09:10:06.809,18.56,50,13.37,18.39,-0.71,60.06
1/11/2021 09:11:18.168,18.56,50,12.01,18.39,-0.71,60.06
1/11/2021 09:12:48.605,17.52,50,12.01,18.39,-0.71,60.06
1/11/2021 09:12:56.649,17.52,50,10.64,18.39,-0.71,60.06
1/11/2021 09:15:26.396,17.52,50,10.64,17.06,-0.71,60.06
1/11/2021 09:15:41.464,17.52,50,8.92,17.06,-0.71,60.06
1/11/2021 09:20:27.797,16.34,50,8.92,17.06,-0.71,60.06
1/11/2021 09:26:55.854,16.34,50,10.04,17.06,-0.71,60.06
1/11/2021 09:35:31.472,16.34,50,11.39,17.06,-0.71,60.06
1/11/2021 09:43:53.310,16.34,50,12.47,17.06,-0.71,60.06
1/11/2021 09:54:58.099,16.34,50,13.71,17.06,-0.71,60.06
1/11/2021 10:09:22.818,16.34,50,14.93,17.06,-0.71,60.06
